year,month,syndrome,age_group,ed_type,relative_cases_avg,relative_cases_7day_ma_avg,expected_value_avg,expected_lowerbound_avg,expected_upperbound_avg,ed_count_sum
2019,1,ARI,0-4,all,23.10293548387097,22.103040000000007,24.001065006761404,19.986845275344166,28.253000625099812,273
2019,1,ARI,0-4,central,23.10293548387097,22.103040000000007,22.87314233513348,18.957422099713305,27.026575886303068,273
2019,1,ARI,00+,all,8.269419354838709,8.110834285714285,9.280608208354215,6.837001367867897,11.961169259417069,387
2019,1,ARI,00+,central,8.269419354838709,8.110834285714285,8.852460196380775,6.468845259323654,11.473053530293155,387
2019,1,ARI,10-14,all,3.049709677419355,3.1412857142857136,5.376471427160505,3.5425694662043634,7.448971016237531,275
2019,1,ARI,10-14,central,3.049709677419355,3.1412857142857136,4.795560041993981,3.070841664310666,6.758976564060125,275
2019,1,ARI,15-19,all,4.053,3.9549428571428575,4.896128069841127,3.1550929680195083,6.874936435088678,352
2019,1,ARI,15-19,central,4.053,3.9549428571428575,4.6162830915641235,2.9295971016877744,6.540777833619205,352
2019,1,ARI,20-39,all,4.783096774193549,4.778417142857142,5.509198878640204,3.6558511139086938,7.599851805621126,383
2019,1,ARI,20-39,central,4.783096774193549,4.778417142857142,5.509198878640204,3.6558511139086938,7.599851805621126,383
2019,1,ARI,40-59,all,4.987838709677419,4.94956,6.29451287748352,4.304593900912881,8.521628905712147,384
2019,1,ARI,40-59,central,4.987838709677419,4.94956,6.29451287748352,4.304593900912881,8.521628905712147,384
2019,1,ARI,5-9,all,6.492451612903226,5.851394285714285,11.378028471018654,8.64949082521949,14.345143671699661,264
2019,1,ARI,5-9,central,6.492451612903226,5.851394285714285,10.115626634818671,7.551372735759051,12.918266868587986,264
2019,1,ARI,60-79,all,9.962935483870968,9.804577142857143,10.030634428666,7.48524598510846,12.812933565848642,382
2019,1,ARI,60-79,central,9.962935483870968,9.804577142857143,10.030634428666,7.48524598510846,12.812933565848642,382
2019,1,ARI,80+,all,12.033354838709677,11.77065714285714,11.049812035122228,8.37202418357516,13.964467672917053,382
2019,1,ARI,80+,central,12.033354838709677,11.77065714285714,11.049812035122228,8.37202418357516,13.964467672917053,382
2019,1,COVID,0-4,all,0.0,0.0,,,,162
2019,1,COVID,0-4,central,0.0,0.0,,,,162
2019,1,COVID,00+,all,0.0,0.0,,,,232
2019,1,COVID,00+,central,0.0,0.0,,,,232
2019,1,COVID,10-14,all,0.0,0.0,,,,157
2019,1,COVID,10-14,central,0.0,0.0,,,,157
2019,1,COVID,15-19,all,0.0,0.0,,,,209
2019,1,COVID,15-19,central,0.0,0.0,,,,209
2019,1,COVID,20-39,all,0.0,0.0,,,,228
2019,1,COVID,20-39,central,0.0,0.0,,,,228
2019,1,COVID,40-59,all,0.0,0.0,,,,229
2019,1,COVID,40-59,central,0.0,0.0,,,,229
2019,1,COVID,5-9,all,0.0,0.0,,,,152
2019,1,COVID,5-9,central,0.0,0.0,,,,152
2019,1,COVID,60-79,all,0.0,0.0,,,,227
2019,1,COVID,60-79,central,0.0,0.0,,,,227
2019,1,COVID,80+,all,0.0,0.0,,,,227
2019,1,COVID,80+,central,0.0,0.0,,,,227
2019,1,GI,0-4,all,7.400354838709678,7.471737142857142,6.497534106707176,4.4730527640435485,8.759340201664758,273
2019,1,GI,0-4,central,7.400354838709678,7.471737142857142,6.106367015929429,4.147407127574296,8.302774807146061,273
2019,1,GI,00+,all,2.9820967741935482,2.9916457142857134,2.427264931824024,1.2416679532743358,3.8512820360716344,387
2019,1,GI,00+,central,2.9820967741935482,2.9916457142857134,2.2859129057419145,1.1393933538453374,3.6709809888399065,387
